"file_id","genre","file_id_name","textlength","kl_score","ttr_mean","ttr_sd","ttr_norm","ttr_cumsum","ent_mean","ent_sd","ent_norm","ent_cumsum","con_ent_mean","con_ent_sd","con_ent_cumsum","dist_kl_mean","dist_kl_sd","dist_kl_cumsum","dist_cos_mean","dist_cos_sd","dist_cos_cumsum","cross_half_l2","cross_half_tfidf","cross_half_l2_nostopword","cross_half_tfidf_nostopword","thought","pronoun_first","pronoun_third"
1186,"SR","S_scn_028.txt",7108,0.0891624062133,0.442792792792793,0.0316178263900745,-0.0439315315315315,0.182,4.84392805708847,0.0731471182361491,-0.0950206124929283,0.2,1.22662463318502,0.035911882817362,0.4,1.1690806447085,0.12469098813047,0.01,0.0862631771375196,0.0162444033111221,1.1690806447085,0.100348294191992,0.951866910019014,0.169252807682024,0.967728584662159,0.00270087778528022,0.0108035111411209,0.00652712131442719
1187,"SR","S_scn_029.txt",10830,0.127122599886,0.455278310940499,0.0307803557788998,-0.0459692898272553,0.03,4.8470032889657,0.0554156513563512,-0.118409406904229,0.134,1.1791601167592,0.0403233343819373,0.17,1.05741374477183,0.0726877682811931,0.04,0.0856687764852113,0.0235968907516656,1.05741374477183,0.0891416729921019,0.945388533387568,0.139223359402625,0.964379976351228,0.00435060780550224,0.00626999360204734,0.0323736404350608
1188,"SR","S_scn_030.txt",4933,0.126327221961,0.460481099656357,0.0167646885465986,-0.0341649484536082,0.51,4.97036142459847,0.0427157551828375,-0.0769088959936983,0.432,1.21100296337972,0.0228987838697876,0.05,1.27396957512722,0.0830193893483609,0.11,0.121031301320255,0.0223340651298363,1.27396957512722,0.1096161760316,0.950476446639963,0.188909108559791,0.973925299297267,0.00544100801832761,0.0309278350515464,0.0283505154639175
1189,"SR","S_scn_031.txt",9400,0.106177650568,0.535019455252918,0.0266627964398585,-0.0368326848249028,0.864,5.02947551380467,0.0790990002121005,-0.0848538231902936,0.612,1.07797659159423,0.0367171285340241,0.16,1.3176326401136,0.0787535035238073,0.49,0.102692720724278,0.0320016594172736,1.3176326401136,0.0921169523096833,0.956424585138392,0.130355874978383,0.973032330854626,0.00826714216242503,0.037445290970984,0.0293402496352731
1190,"SR","S_scn_032.txt",12357,0.132363345782,0.494048306945568,0.0286739161608222,-0.0498377441349821,0.224,4.9322004802363,0.0728046099559672,-0.121698026568446,0.67,1.13756908346551,0.0544834393718566,0.55,1.13899491049257,0.0865374853047607,0.66,0.0884537464113631,0.0360560588858936,1.13899491049257,0.0871387685084285,0.948792948132297,0.119655650679967,0.96629074517504,0.00819104753114905,0.00922934933087217,0.0245731425934472
1191,"SR","S_scn_033.txt",25423,0.117530496973,0.497621533820629,0.0415282149548305,-0.0451910894535328,0.054,4.96916562444835,0.0958352886912447,-0.103799004228319,0.232,1.09198572002322,0.0459085437462576,0.85,0.921115333491573,0.047698642367389,0.26,0.0595889710904858,0.0187310333566653,0.921115333491573,0.0628570906229411,0.938906407040101,0.0923802446649387,0.94898524489453,0.00440809697813352,0.00493010846238617,0.012006264137811
1192,"SR","S_scn_034.txt",13692,0.0987067848637,0.457366946778711,0.0368909796257988,-0.0478330532212885,0.868,4.90632704343865,0.123754320952637,-0.112551715178612,0.888,1.09511687128503,0.0663421047570931,0.86,1.01263244709698,0.0569561926162076,0.05,0.0919547247084497,0.0304603538528651,1.01263244709698,0.0813812754344632,0.946063515590908,0.125103209183448,0.963023924762025,0.00671817265703729,0.0069421117456052,0.027320568805285
1193,"SR","S_scn_035.txt",7617,0.122848189074,0.466099979761182,0.0430798110901152,-0.0470402752479255,0.444,4.94540391372559,0.116826945097394,-0.119999960060889,0.89,1.14024335694447,0.0514939115756597,0.75,1.26562257482924,0.0809882255826224,0.01,0.139637787763679,0.0490862496038742,1.26562257482924,0.11342536695473,0.938564640407669,0.158468502502503,0.969237048647145,0.00606796116504854,0.0149676375404531,0.0258899676375405
1194,"SR","S_scn_036.txt",8068,0.224404922458,0.458301886792453,0.0243819208950439,-0.0341320754716981,0.424,4.78546124072816,0.0488862530911784,-0.0912937343564986,0.596,1.27498609728163,0.0416311393605002,0.99,1.16406368978021,0.0999934675311227,0.73,0.0832616088977644,0.026200509136034,1.16406368978021,0.102299691012531,0.949305902914661,0.15744798092012,0.972182441981235,0.00810097965335343,0.0118688771665411,0.0401281085154484
1195,"SR","S_scn_037.txt",22899,0.0814136103839,0.456485084306096,0.0263927793649351,-0.054845654993515,0.002,4.94144457698759,0.0738321474860682,-0.121491101443604,0,1.06936849339039,0.0543813983038809,0.33,0.851347322064479,0.0468516993977781,0.54,0.066041255919384,0.0134327250993221,0.851347322064479,0.0629989989094826,0.931745100487158,0.0985732018569244,0.942434162955439,0.00460023325126344,0.00829337825579889,0.0305818323182584
